entry,at,order
"""alsoben @ 45sBk0_K8w"" folds",2021-08-30T01:11:35.626Z,163028589562600
"""Jumbo @ eTmzZ-mj1K"" folds",2021-08-30T01:11:31.715Z,163028589171500
"""pack2loud @ dIFWqyUROl"" folds",2021-08-30T01:11:21.441Z,163028588144100
"""ben @ li0n-OAYVm"" calls 0.40",2021-08-30T01:11:18.007Z,163028587800700
"""ElitenessPhil @ j2MPOsr78j"" bets 0.40",2021-08-30T01:11:14.311Z,163028587431100
"""alsoben @ 45sBk0_K8w"" checks",2021-08-30T01:11:06.799Z,163028586679900
"""Jumbo @ eTmzZ-mj1K"" checks",2021-08-30T01:11:03.854Z,163028586385400
"Flop:  [8♣, 3♦, 4♥]",2021-08-30T01:11:01.355Z,163028586135500
"""alsoben @ 45sBk0_K8w"" checks",2021-08-30T01:11:00.540Z,163028586054000
"""Jumbo @ eTmzZ-mj1K"" calls 0.10",2021-08-30T01:10:58.646Z,163028585864600
"""Madison @ 0aXb_7_xTB"" folds",2021-08-30T01:10:52.274Z,163028585227400
"""pack2loud @ dIFWqyUROl"" calls 0.10",2021-08-30T01:10:51.295Z,163028585129500
"""ben @ li0n-OAYVm"" calls 0.10",2021-08-30T01:10:33.790Z,163028583379000
"""ElitenessPhil @ j2MPOsr78j"" calls 0.10",2021-08-30T01:10:28.757Z,163028582875700
"""alsoben @ 45sBk0_K8w"" posts a big blind of 0.10",2021-08-30T01:10:25.563Z,163028582556309
"""Jumbo @ eTmzZ-mj1K"" posts a small blind of 0.05",2021-08-30T01:10:25.563Z,163028582556308
"Your hand is 6♦, 7♥",2021-08-30T01:10:25.563Z,163028582556302
"Player stacks: #1 ""ben @ li0n-OAYVm"" (23.93) | #3 ""pack2loud @ dIFWqyUROl"" (6.24) | #4 ""Madison @ 0aXb_7_xTB"" (3.47) | #5 ""Jumbo @ eTmzZ-mj1K"" (15.46) | #6 ""alsoben @ 45sBk0_K8w"" (8.14) | #9 ""ElitenessPhil @ j2MPOsr78j"" (7.92)",2021-08-30T01:10:25.563Z,163028582556301
"-- starting hand #28  (No Limit Texas Hold'em) (dealer: ""Madison @ 0aXb_7_xTB"") --",2021-08-30T01:10:25.563Z,163028582556300
"-- ending hand #27 --",2021-08-30T01:10:22.635Z,163028582263502
"""ElitenessPhil @ j2MPOsr78j"" collected 0.50 from pot",2021-08-30T01:10:22.635Z,163028582263501
"Uncalled bet of 0.40 returned to ""ElitenessPhil @ j2MPOsr78j""",2021-08-30T01:10:22.635Z,163028582263500
"""Jumbo @ eTmzZ-mj1K"" folds",2021-08-30T01:10:21.829Z,163028582182900
"""Madison @ 0aXb_7_xTB"" folds",2021-08-30T01:10:14.343Z,163028581434300
"""pack2loud @ dIFWqyUROl"" folds",2021-08-30T01:10:13.401Z,163028581340100
"""ben @ li0n-OAYVm"" folds",2021-08-30T01:10:05.155Z,163028580515500
"""ElitenessPhil @ j2MPOsr78j"" bets 0.40",2021-08-30T01:09:54.940Z,163028579494000
"""Jumbo @ eTmzZ-mj1K"" checks",2021-08-30T01:09:43.379Z,163028578337900
"""Madison @ 0aXb_7_xTB"" checks",2021-08-30T01:09:40.490Z,163028578049000
"Flop:  [3♥, 7♣, K♣]",2021-08-30T01:09:35.624Z,163028577562400
"""Jumbo @ eTmzZ-mj1K"" checks",2021-08-30T01:09:34.814Z,163028577481400
"""Madison @ 0aXb_7_xTB"" calls 0.10",2021-08-30T01:09:28.683Z,163028576868300
"""pack2loud @ dIFWqyUROl"" calls 0.10",2021-08-30T01:09:25.439Z,163028576543900
"""ben @ li0n-OAYVm"" calls 0.10",2021-08-30T01:09:22.576Z,163028576257600
"""ElitenessPhil @ j2MPOsr78j"" calls 0.10",2021-08-30T01:09:08.427Z,163028574842700
"""alsoben @ 45sBk0_K8w"" folds",2021-08-30T01:09:02.804Z,163028574280400
"""Jumbo @ eTmzZ-mj1K"" posts a big blind of 0.10",2021-08-30T01:08:41.728Z,163028572172809
"""Madison @ 0aXb_7_xTB"" posts a small blind of 0.05",2021-08-30T01:08:41.728Z,163028572172808
"Your hand is 8♥, 9♠",2021-08-30T01:08:41.728Z,163028572172802
"Player stacks: #1 ""ben @ li0n-OAYVm"" (24.03) | #3 ""pack2loud @ dIFWqyUROl"" (6.34) | #4 ""Madison @ 0aXb_7_xTB"" (3.57) | #5 ""Jumbo @ eTmzZ-mj1K"" (15.56) | #6 ""alsoben @ 45sBk0_K8w"" (8.14) | #9 ""ElitenessPhil @ j2MPOsr78j"" (7.52)",2021-08-30T01:08:41.728Z,163028572172801
"-- starting hand #27  (No Limit Texas Hold'em) (dealer: ""pack2loud @ dIFWqyUROl"") --",2021-08-30T01:08:41.728Z,163028572172800
"""Jumbo @ eTmzZ-mj1K"" shows a 5♠, 7♠.",2021-08-30T01:08:38.612Z,163028571861200
"-- ending hand #26 --",2021-08-30T01:08:38.105Z,163028571810502
"""Jumbo @ eTmzZ-mj1K"" collected 3.25 from pot",2021-08-30T01:08:38.105Z,163028571810501
"Uncalled bet of 2.43 returned to ""Jumbo @ eTmzZ-mj1K""",2021-08-30T01:08:38.105Z,163028571810500
"""alsoben @ 45sBk0_K8w"" folds",2021-08-30T01:08:37.301Z,163028571730100
"""Jumbo @ eTmzZ-mj1K"" bets 2.43",2021-08-30T01:08:33.703Z,163028571370300
"River: 7♥, 4♣, Q♠, K♣ [2♥]",2021-08-30T01:08:30.471Z,163028571047100
"""alsoben @ 45sBk0_K8w"" checks",2021-08-30T01:08:29.665Z,163028570966500
"""Jumbo @ eTmzZ-mj1K"" checks",2021-08-30T01:08:28.213Z,163028570821300
"Turn: 7♥, 4♣, Q♠ [K♣]",2021-08-30T01:08:26.503Z,163028570650300
"""Jumbo @ eTmzZ-mj1K"" calls 0.81",2021-08-30T01:08:25.695Z,163028570569500
"""pack2loud @ dIFWqyUROl"" folds",2021-08-30T01:08:22.362Z,163028570236200
"""alsoben @ 45sBk0_K8w"" bets 0.81",2021-08-30T01:08:13.396Z,163028569339600
"""Jumbo @ eTmzZ-mj1K"" checks",2021-08-30T01:08:09.990Z,163028568999000
"""pack2loud @ dIFWqyUROl"" checks",2021-08-30T01:08:08.271Z,163028568827100
"Flop:  [7♥, 4♣, Q♠]",2021-08-30T01:08:00.463Z,163028568046300
"""Jumbo @ eTmzZ-mj1K"" calls 0.51",2021-08-30T01:07:59.655Z,163028567965500
"""Madison @ 0aXb_7_xTB"" folds",2021-08-30T01:07:52.665Z,163028567266500
"""pack2loud @ dIFWqyUROl"" calls 0.51",2021-08-30T01:07:51.759Z,163028567175900
"""ben @ li0n-OAYVm"" folds",2021-08-30T01:07:48.166Z,163028566816600
"""ElitenessPhil @ j2MPOsr78j"" folds",2021-08-30T01:07:47.305Z,163028566730500
"""alsoben @ 45sBk0_K8w"" raises to 0.51",2021-08-30T01:07:28.481Z,163028564848100
"""Jumbo @ eTmzZ-mj1K"" raises to 0.22",2021-08-30T01:07:21.901Z,163028564190100
"""Madison @ 0aXb_7_xTB"" posts a big blind of 0.10",2021-08-30T01:07:00.940Z,163028562094009
"""pack2loud @ dIFWqyUROl"" posts a small blind of 0.05",2021-08-30T01:07:00.940Z,163028562094008
"Your hand is A♣, 7♦",2021-08-30T01:07:00.940Z,163028562094002
"Player stacks: #1 ""ben @ li0n-OAYVm"" (24.03) | #3 ""pack2loud @ dIFWqyUROl"" (6.85) | #4 ""Madison @ 0aXb_7_xTB"" (3.67) | #5 ""Jumbo @ eTmzZ-mj1K"" (13.63) | #6 ""alsoben @ 45sBk0_K8w"" (9.46) | #9 ""ElitenessPhil @ j2MPOsr78j"" (7.52)",2021-08-30T01:07:00.940Z,163028562094001
"-- starting hand #26  (No Limit Texas Hold'em) (dealer: ""ben @ li0n-OAYVm"") --",2021-08-30T01:07:00.940Z,163028562094000
"-- ending hand #25 --",2021-08-30T01:06:58.025Z,163028561802502
"""ElitenessPhil @ j2MPOsr78j"" collected 0.25 from pot",2021-08-30T01:06:58.025Z,163028561802501
"Uncalled bet of 0.30 returned to ""ElitenessPhil @ j2MPOsr78j""",2021-08-30T01:06:58.025Z,163028561802500
"""pack2loud @ dIFWqyUROl"" folds",2021-08-30T01:06:57.219Z,163028561721900
"""ben @ li0n-OAYVm"" folds",2021-08-30T01:06:54.175Z,163028561417500
"""ElitenessPhil @ j2MPOsr78j"" raises to 0.40",2021-08-30T01:06:52.058Z,163028561205800
"""alsoben @ 45sBk0_K8w"" folds",2021-08-30T01:06:44.504Z,163028560450400
"""Jumbo @ eTmzZ-mj1K"" folds",2021-08-30T01:06:40.337Z,163028560033700
"""Madison @ 0aXb_7_xTB"" folds",2021-08-30T01:06:35.242Z,163028559524200
"""pack2loud @ dIFWqyUROl"" posts a big blind of 0.10",2021-08-30T01:06:31.149Z,163028559114909
"""ben @ li0n-OAYVm"" posts a small blind of 0.05",2021-08-30T01:06:31.149Z,163028559114908
"Your hand is 4♣, J♣",2021-08-30T01:06:31.149Z,163028559114902
"Player stacks: #1 ""ben @ li0n-OAYVm"" (24.08) | #3 ""pack2loud @ dIFWqyUROl"" (6.95) | #4 ""Madison @ 0aXb_7_xTB"" (3.67) | #5 ""Jumbo @ eTmzZ-mj1K"" (13.63) | #6 ""alsoben @ 45sBk0_K8w"" (9.46) | #9 ""ElitenessPhil @ j2MPOsr78j"" (7.37)",2021-08-30T01:06:31.149Z,163028559114901
"-- starting hand #25  (No Limit Texas Hold'em) (dealer: ""ElitenessPhil @ j2MPOsr78j"") --",2021-08-30T01:06:31.149Z,163028559114900
"""alsoben @ 45sBk0_K8w"" shows a J♦, J♥.",2021-08-30T01:06:29.604Z,163028558960400
"-- ending hand #24 --",2021-08-30T01:06:27.513Z,163028558751302
"""alsoben @ 45sBk0_K8w"" collected 5.41 from pot",2021-08-30T01:06:27.513Z,163028558751301
"Uncalled bet of 2.70 returned to ""alsoben @ 45sBk0_K8w""",2021-08-30T01:06:27.513Z,163028558751300
"""Jumbo @ eTmzZ-mj1K"" folds",2021-08-30T01:06:26.701Z,163028558670100
"""alsoben @ 45sBk0_K8w"" bets 2.70",2021-08-30T01:06:11.967Z,163028557196700
"""Jumbo @ eTmzZ-mj1K"" checks",2021-08-30T01:06:04.913Z,163028556491300
"Turn: J♠, 6♠, 10♥ [A♥]",2021-08-30T01:06:01.861Z,163028556186100
"""Jumbo @ eTmzZ-mj1K"" calls 1.01",2021-08-30T01:06:01.057Z,163028556105700
"""Madison @ 0aXb_7_xTB"" folds",2021-08-30T01:05:51.861Z,163028555186100
"""alsoben @ 45sBk0_K8w"" bets 1.01",2021-08-30T01:05:50.138Z,163028555013800
"""Jumbo @ eTmzZ-mj1K"" checks",2021-08-30T01:05:38.123Z,163028553812300
"""Madison @ 0aXb_7_xTB"" checks",2021-08-30T01:05:35.470Z,163028553547000
"Flop:  [J♠, 6♠, 10♥]",2021-08-30T01:05:14.817Z,163028551481700
"""Jumbo @ eTmzZ-mj1K"" calls 1.08",2021-08-30T01:05:14.006Z,163028551400600
"""Madison @ 0aXb_7_xTB"" calls 1.08",2021-08-30T01:05:01.887Z,163028550188700
"""ben @ li0n-OAYVm"" folds",2021-08-30T01:04:42.595Z,163028548259500
"""ElitenessPhil @ j2MPOsr78j"" folds",2021-08-30T01:04:41.734Z,163028548173400
"""alsoben @ 45sBk0_K8w"" raises to 1.08",2021-08-30T01:04:39.832Z,163028547983200
"""Jumbo @ eTmzZ-mj1K"" raises to 0.36",2021-08-30T01:04:35.482Z,163028547548200
"""Madison @ 0aXb_7_xTB"" calls 0.10",2021-08-30T01:04:31.133Z,163028547113300
"""pack2loud @ dIFWqyUROl"" folds",2021-08-30T01:04:30.219Z,163028547021900
"""ben @ li0n-OAYVm"" posts a big blind of 0.10",2021-08-30T01:04:10.720Z,163028545072009
"""ElitenessPhil @ j2MPOsr78j"" posts a small blind of 0.05",2021-08-30T01:04:10.720Z,163028545072008
"Your hand is 10♣, 5♦",2021-08-30T01:04:10.720Z,163028545072002
"Player stacks: #1 ""ben @ li0n-OAYVm"" (24.18) | #3 ""pack2loud @ dIFWqyUROl"" (6.95) | #4 ""Madison @ 0aXb_7_xTB"" (4.75) | #5 ""Jumbo @ eTmzZ-mj1K"" (15.72) | #6 ""alsoben @ 45sBk0_K8w"" (6.14) | #9 ""ElitenessPhil @ j2MPOsr78j"" (7.42)",2021-08-30T01:04:10.720Z,163028545072001
"-- starting hand #24  (No Limit Texas Hold'em) (dealer: ""alsoben @ 45sBk0_K8w"") --",2021-08-30T01:04:10.720Z,163028545072000
"-- ending hand #23 --",2021-08-30T01:04:07.803Z,163028544780302
"""ben @ li0n-OAYVm"" collected 1.40 from pot",2021-08-30T01:04:07.803Z,163028544780301
"Uncalled bet of 0.70 returned to ""ben @ li0n-OAYVm""",2021-08-30T01:04:07.803Z,163028544780300
"""ElitenessPhil @ j2MPOsr78j"" folds",2021-08-30T01:04:06.973Z,163028544697300
"""alsoben @ 45sBk0_K8w"" folds",2021-08-30T01:04:01.764Z,163028544176400
"""Madison @ 0aXb_7_xTB"" folds",2021-08-30T01:03:50.142Z,163028543014200
"""ben @ li0n-OAYVm"" raises to 0.90",2021-08-30T01:03:49.187Z,163028542918700
"""ElitenessPhil @ j2MPOsr78j"" bets 0.20",2021-08-30T01:03:42.690Z,163028542269000
"""alsoben @ 45sBk0_K8w"" checks",2021-08-30T01:03:37.319Z,163028541731900
"Flop:  [7♥, 4♥, A♠]",2021-08-30T01:03:31.638Z,163028541163800
"""ElitenessPhil @ j2MPOsr78j"" calls 0.25",2021-08-30T01:03:30.830Z,163028541083000
"""alsoben @ 45sBk0_K8w"" calls 0.25",2021-08-30T01:03:28.592Z,163028540859200
"""Jumbo @ eTmzZ-mj1K"" folds",2021-08-30T01:03:27.089Z,163028540708900
"""Madison @ 0aXb_7_xTB"" calls 0.25",2021-08-30T01:03:23.712Z,163028540371200
"""pack2loud @ dIFWqyUROl"" folds",2021-08-30T01:03:22.807Z,163028540280700
"""ben @ li0n-OAYVm"" raises to 0.25",2021-08-30T01:03:12.967Z,163028539296700
"""ElitenessPhil @ j2MPOsr78j"" posts a big blind of 0.10",2021-08-30T01:03:02.661Z,163028538266110
"""alsoben @ 45sBk0_K8w"" posts a small blind of 0.05",2021-08-30T01:03:02.661Z,163028538266109
"Your hand is A♦, K♦",2021-08-30T01:03:02.661Z,163028538266103
"Player stacks: #1 ""ben @ li0n-OAYVm"" (23.23) | #3 ""pack2loud @ dIFWqyUROl"" (6.95) | #4 ""Madison @ 0aXb_7_xTB"" (5.00) | #5 ""Jumbo @ eTmzZ-mj1K"" (15.72) | #6 ""alsoben @ 45sBk0_K8w"" (6.39) | #9 ""ElitenessPhil @ j2MPOsr78j"" (7.87)",2021-08-30T01:03:02.661Z,163028538266102
"-- starting hand #23  (No Limit Texas Hold'em) (dealer: ""Jumbo @ eTmzZ-mj1K"") --",2021-08-30T01:03:02.661Z,163028538266101
"The player ""Madison @ 0aXb_7_xTB"" joined the game with a stack of 5.00.",2021-08-30T01:03:02.661Z,163028538266100
"""pack2loud @ dIFWqyUROl"" shows a 5♥, 5♦.",2021-08-30T01:03:00.351Z,163028538035100
"-- ending hand #22 --",2021-08-30T01:02:56.124Z,163028537612402
"""alsoben @ 45sBk0_K8w"" collected 6.39 from pot with Two Pair, Q's & J's (combination: Q♥, Q♦, J♥, J♠, 10♠)",2021-08-30T01:02:56.124Z,163028537612401
"""alsoben @ 45sBk0_K8w"" shows a J♥, J♠.",2021-08-30T01:02:56.124Z,163028537612400
"""pack2loud @ dIFWqyUROl"" checks",2021-08-30T01:02:55.315Z,163028537531500
"""ElitenessPhil @ j2MPOsr78j"" checks",2021-08-30T01:02:53.529Z,163028537352900
"River: Q♥, 6♥, 10♠, Q♦ [6♦]",2021-08-30T01:02:40.587Z,163028536058700
"""pack2loud @ dIFWqyUROl"" checks",2021-08-30T01:02:39.737Z,163028535973700
"""ElitenessPhil @ j2MPOsr78j"" checks",2021-08-30T01:02:36.819Z,163028535681900
"Turn: Q♥, 6♥, 10♠ [Q♦]",2021-08-30T01:02:31.425Z,163028535142500
"""pack2loud @ dIFWqyUROl"" checks",2021-08-30T01:02:30.618Z,163028535061800
"""ElitenessPhil @ j2MPOsr78j"" checks",2021-08-30T01:02:26.405Z,163028534640500
"Flop:  [Q♥, 6♥, 10♠]",2021-08-30T01:02:16.264Z,163028533626400
"""pack2loud @ dIFWqyUROl"" calls 1.93",2021-08-30T01:02:15.453Z,163028533545300
"""ben @ li0n-OAYVm"" folds",2021-08-30T01:02:10.780Z,163028533078000
"""ElitenessPhil @ j2MPOsr78j"" calls 1.93",2021-08-30T01:01:51.169Z,163028531116900
"""alsoben @ 45sBk0_K8w"" raises to 1.93 and go all in",2021-08-30T01:01:31.616Z,163028529161600
"""Jumbo @ eTmzZ-mj1K"" folds",2021-08-30T01:01:28.712Z,163028528871200
"""pack2loud @ dIFWqyUROl"" calls 0.55",2021-08-30T01:01:19.488Z,163028527948800
"""ben @ li0n-OAYVm"" raises to 0.55",2021-08-30T01:01:15.499Z,163028527549900
"""ElitenessPhil @ j2MPOsr78j"" calls 0.10",2021-08-30T01:01:05.005Z,163028526500500
"""alsoben @ 45sBk0_K8w"" posts a big blind of 0.10",2021-08-30T01:01:00.869Z,163028526086908
"""Jumbo @ eTmzZ-mj1K"" posts a small blind of 0.05",2021-08-30T01:01:00.869Z,163028526086907
"Your hand is A♣, 8♣",2021-08-30T01:01:00.869Z,163028526086902
"Player stacks: #1 ""ben @ li0n-OAYVm"" (23.78) | #3 ""pack2loud @ dIFWqyUROl"" (8.88) | #5 ""Jumbo @ eTmzZ-mj1K"" (15.77) | #6 ""alsoben @ 45sBk0_K8w"" (1.93) | #9 ""ElitenessPhil @ j2MPOsr78j"" (9.80)",2021-08-30T01:01:00.869Z,163028526086901
"-- starting hand #22  (No Limit Texas Hold'em) (dealer: ""pack2loud @ dIFWqyUROl"") --",2021-08-30T01:01:00.869Z,163028526086900
"-- ending hand #21 --",2021-08-30T01:00:54.845Z,163028525484502
"""Jumbo @ eTmzZ-mj1K"" collected 6.04 from pot with Three of a Kind, K's (combination: K♦, K♥, K♣, Q♦, 6♣)",2021-08-30T01:00:54.845Z,163028525484501
"""Jumbo @ eTmzZ-mj1K"" shows a 4♥, K♦.",2021-08-30T01:00:54.845Z,163028525484500
"""alsoben @ 45sBk0_K8w"" calls 1.37",2021-08-30T01:00:54.041Z,163028525404100
"""Jumbo @ eTmzZ-mj1K"" bets 1.37",2021-08-30T01:00:50.383Z,163028525038300
"River: 5♦, K♥, K♣, Q♦ [6♣]",2021-08-30T01:00:33.961Z,163028523396100
"""alsoben @ 45sBk0_K8w"" checks",2021-08-30T01:00:33.151Z,163028523315100
"""Jumbo @ eTmzZ-mj1K"" checks",2021-08-30T01:00:28.717Z,163028522871700
"Turn: 5♦, K♥, K♣ [Q♦]",2021-08-30T01:00:27.153Z,163028522715300
"""Jumbo @ eTmzZ-mj1K"" calls 1.10",2021-08-30T01:00:26.332Z,163028522633200
"""ElitenessPhil @ j2MPOsr78j"" folds",2021-08-30T01:00:21.169Z,163028522116900
"""alsoben @ 45sBk0_K8w"" bets 1.10",2021-08-30T01:00:19.104Z,163028521910400
"""Jumbo @ eTmzZ-mj1K"" checks",2021-08-30T01:00:15.502Z,163028521550200
"Flop:  [5♦, K♥, K♣]",2021-08-30T01:00:08.382Z,163028520838200
"""Jumbo @ eTmzZ-mj1K"" calls 0.35",2021-08-30T01:00:07.564Z,163028520756400
"""pack2loud @ dIFWqyUROl"" folds",2021-08-30T01:00:01.329Z,163028520132900
"""ben @ li0n-OAYVm"" folds",2021-08-30T00:59:53.770Z,163028519377000
"""ElitenessPhil @ j2MPOsr78j"" calls 0.35",2021-08-30T00:59:52.911Z,163028519291100
"""alsoben @ 45sBk0_K8w"" raises to 0.35",2021-08-30T00:59:43.973Z,163028518397300
"The admin approved the player ""Madison @ 0aXb_7_xTB"" participation with a stack of 5.00.",2021-08-30T00:59:35.131Z,163028517513100
"The player ""Madison @ 0aXb_7_xTB"" requested a seat.",2021-08-30T00:59:30.314Z,163028517031400
"""Jumbo @ eTmzZ-mj1K"" posts a big blind of 0.10",2021-08-30T00:59:25.110Z,163028516511008
"""pack2loud @ dIFWqyUROl"" posts a small blind of 0.05",2021-08-30T00:59:25.110Z,163028516511007
"Your hand is J♦, Q♣",2021-08-30T00:59:25.110Z,163028516511002
"Player stacks: #1 ""ben @ li0n-OAYVm"" (23.78) | #3 ""pack2loud @ dIFWqyUROl"" (8.93) | #5 ""Jumbo @ eTmzZ-mj1K"" (12.55) | #6 ""alsoben @ 45sBk0_K8w"" (4.75) | #9 ""ElitenessPhil @ j2MPOsr78j"" (10.15)",2021-08-30T00:59:25.110Z,163028516511001
"-- starting hand #21  (No Limit Texas Hold'em) (dealer: ""ben @ li0n-OAYVm"") --",2021-08-30T00:59:25.110Z,163028516511000
"-- ending hand #20 --",2021-08-30T00:59:19.087Z,163028515908702
"""ElitenessPhil @ j2MPOsr78j"" collected 2.00 from pot with Pair, 10's (combination: 10♠, 10♥, 8♣, 5♦, 4♥)",2021-08-30T00:59:19.087Z,163028515908701
"""ElitenessPhil @ j2MPOsr78j"" shows a 5♦, 10♠.",2021-08-30T00:59:19.087Z,163028515908700
"""alsoben @ 45sBk0_K8w"" calls 0.50",2021-08-30T00:59:18.276Z,163028515827600
"""ElitenessPhil @ j2MPOsr78j"" bets 0.50",2021-08-30T00:59:15.715Z,163028515571500
"""alsoben @ 45sBk0_K8w"" checks",2021-08-30T00:59:09.532Z,163028514953200
"River: 4♥, 2♦, 8♣, 10♥ [3♦]",2021-08-30T00:59:04.363Z,163028514436300
"""pack2loud @ dIFWqyUROl"" folds",2021-08-30T00:59:03.557Z,163028514355700
"""ben @ li0n-OAYVm"" folds",2021-08-30T00:58:43.896Z,163028512389600
"""ElitenessPhil @ j2MPOsr78j"" calls 0.30",2021-08-30T00:58:42.940Z,163028512294000
"""alsoben @ 45sBk0_K8w"" bets 0.30",2021-08-30T00:58:40.303Z,163028512030300
"""pack2loud @ dIFWqyUROl"" checks",2021-08-30T00:58:35.303Z,163028511530300
"""ben @ li0n-OAYVm"" checks",2021-08-30T00:58:26.602Z,163028510660200
"Turn: 4♥, 2♦, 8♣ [10♥]",2021-08-30T00:58:22.027Z,163028510202700
"""ElitenessPhil @ j2MPOsr78j"" checks",2021-08-30T00:58:21.220Z,163028510122000
"""alsoben @ 45sBk0_K8w"" checks",2021-08-30T00:58:18.412Z,163028509841200
"""pack2loud @ dIFWqyUROl"" checks",2021-08-30T00:58:15.896Z,163028509589600
"""ben @ li0n-OAYVm"" checks",2021-08-30T00:58:11.800Z,163028509180000
"Flop:  [4♥, 2♦, 8♣]",2021-08-30T00:57:55.163Z,163028507516300
"""pack2loud @ dIFWqyUROl"" checks",2021-08-30T00:57:54.357Z,163028507435700
"""ben @ li0n-OAYVm"" calls 0.10",2021-08-30T00:57:51.531Z,163028507153100
"""ElitenessPhil @ j2MPOsr78j"" calls 0.10",2021-08-30T00:57:45.111Z,163028506511100
"""alsoben @ 45sBk0_K8w"" calls 0.10",2021-08-30T00:57:44.256Z,163028506425600
"""Jumbo @ eTmzZ-mj1K"" folds",2021-08-30T00:57:37.561Z,163028505756100
"""pack2loud @ dIFWqyUROl"" posts a big blind of 0.10",2021-08-30T00:57:29.394Z,163028504939408
"""ben @ li0n-OAYVm"" posts a small blind of 0.05",2021-08-30T00:57:29.394Z,163028504939407
"Your hand is 5♣, 4♣",2021-08-30T00:57:29.394Z,163028504939402
"Player stacks: #1 ""ben @ li0n-OAYVm"" (23.88) | #3 ""pack2loud @ dIFWqyUROl"" (9.03) | #5 ""Jumbo @ eTmzZ-mj1K"" (12.55) | #6 ""alsoben @ 45sBk0_K8w"" (5.65) | #9 ""ElitenessPhil @ j2MPOsr78j"" (9.05)",2021-08-30T00:57:29.394Z,163028504939401
"-- starting hand #20  (No Limit Texas Hold'em) (dealer: ""ElitenessPhil @ j2MPOsr78j"") --",2021-08-30T00:57:29.394Z,163028504939400
"""pack2loud @ dIFWqyUROl"" shows a A♣, 3♣.",2021-08-30T00:57:25.624Z,163028504562400
"-- ending hand #19 --",2021-08-30T00:57:22.846Z,163028504284602
"""ben @ li0n-OAYVm"" collected 12.60 from pot with Two Pair, A's & Q's (combination: A♥, A♠, Q♠, Q♥, 10♦)",2021-08-30T00:57:22.846Z,163028504284601
"""ben @ li0n-OAYVm"" shows a A♥, Q♠.",2021-08-30T00:57:22.846Z,163028504284600
"""pack2loud @ dIFWqyUROl"" calls 4.30",2021-08-30T00:57:22.041Z,163028504204100
"""ben @ li0n-OAYVm"" bets 4.30",2021-08-30T00:57:18.695Z,163028503869500
"River: 2♠, 5♦, A♠, 10♦ [Q♥]",2021-08-30T00:57:04.349Z,163028502434900
"""pack2loud @ dIFWqyUROl"" checks",2021-08-30T00:57:03.539Z,163028502353900
"""ben @ li0n-OAYVm"" checks",2021-08-30T00:57:00.605Z,163028502060500
"Turn: 2♠, 5♦, A♠ [10♦]",2021-08-30T00:56:50.453Z,163028501045300
"""ElitenessPhil @ j2MPOsr78j"" folds",2021-08-30T00:56:49.643Z,163028500964300
"""pack2loud @ dIFWqyUROl"" calls 0.95",2021-08-30T00:56:48.790Z,163028500879000
"""ben @ li0n-OAYVm"" bets 0.95",2021-08-30T00:56:30.184Z,163028499018400
"""ElitenessPhil @ j2MPOsr78j"" checks",2021-08-30T00:56:22.126Z,163028498212600
"Flop:  [2♠, 5♦, A♠]",2021-08-30T00:56:16.843Z,163028497684300
"""ElitenessPhil @ j2MPOsr78j"" calls 0.70",2021-08-30T00:56:16.037Z,163028497603700
"""pack2loud @ dIFWqyUROl"" calls 0.70",2021-08-30T00:56:12.344Z,163028497234400
"""ben @ li0n-OAYVm"" raises to 0.70",2021-08-30T00:56:01.498Z,163028496149800
"""ElitenessPhil @ j2MPOsr78j"" calls 0.10",2021-08-30T00:55:53.177Z,163028495317700
"""alsoben @ 45sBk0_K8w"" folds",2021-08-30T00:55:50.773Z,163028495077300
"""Jumbo @ eTmzZ-mj1K"" folds",2021-08-30T00:55:49.915Z,163028494991500
"""pack2loud @ dIFWqyUROl"" calls 0.10",2021-08-30T00:55:43.871Z,163028494387100
"""ben @ li0n-OAYVm"" posts a big blind of 0.10",2021-08-30T00:55:35.276Z,163028493527608
"""ElitenessPhil @ j2MPOsr78j"" posts a small blind of 0.05",2021-08-30T00:55:35.276Z,163028493527607
"Your hand is A♥, Q♠",2021-08-30T00:55:35.276Z,163028493527602
"Player stacks: #1 ""ben @ li0n-OAYVm"" (17.23) | #3 ""pack2loud @ dIFWqyUROl"" (14.98) | #5 ""Jumbo @ eTmzZ-mj1K"" (12.55) | #6 ""alsoben @ 45sBk0_K8w"" (5.65) | #9 ""ElitenessPhil @ j2MPOsr78j"" (9.75)",2021-08-30T00:55:35.276Z,163028493527601
"-- starting hand #19  (No Limit Texas Hold'em) (dealer: ""alsoben @ 45sBk0_K8w"") --",2021-08-30T00:55:35.276Z,163028493527600
"-- ending hand #18 --",2021-08-30T00:55:29.259Z,163028492925904
"""ElitenessPhil @ j2MPOsr78j"" shows a 8♣, 9♣.",2021-08-30T00:55:29.259Z,163028492925903
"""alsoben @ 45sBk0_K8w"" shows a 5♥, 4♥.",2021-08-30T00:55:29.259Z,163028492925902
"""ben @ li0n-OAYVm"" collected 0.75 from pot with Two Pair, Q's & J's (combination: Q♠, Q♦, J♦, J♠, A♥)",2021-08-30T00:55:29.259Z,163028492925901
"""ben @ li0n-OAYVm"" shows a 8♥, A♥.",2021-08-30T00:55:29.259Z,163028492925900
"""ben @ li0n-OAYVm"" checks",2021-08-30T00:55:28.454Z,163028492845400
