entry,at,order
"Flop:  [6♦, 3♥, 9♦]",2021-08-09T18:19:17.544Z,162853315754400
"""Chairwoman @ BlykkTcaIO"" checks",2021-08-09T18:19:16.736Z,162853315673600
"""dankim9 @ UhuWEO0wjB"" folds",2021-08-09T18:19:03.625Z,162853314362500
"""Mo @ hOW39c8CLs"" folds",2021-08-09T18:19:02.684Z,162853314268400
"""bubbles @ rYQPN15HQa"" folds",2021-08-09T18:19:01.444Z,162853314144400
"""Will R @ tDqf3j6yxq"" calls 2.00",2021-08-09T18:19:00.588Z,162853314058800
"""drflesh @ pwnoCjay-s"" calls 2.00",2021-08-09T18:18:58.673Z,162853313867300
"""mochi @ TkNg6TEK0X"" calls 2.00",2021-08-09T18:18:56.891Z,162853313689100
"""HundredB @ EWTAOaS4Us"" folds",2021-08-09T18:18:53.655Z,162853313365500
"""fry @ 50zmWBkrSR"" folds",2021-08-09T18:18:37.834Z,162853311783400
"""Chairwoman @ BlykkTcaIO"" posts a big blind of 2.00",2021-08-09T18:18:33.609Z,162853311360913
"""dankim9 @ UhuWEO0wjB"" posts a small blind of 1.00",2021-08-09T18:18:33.609Z,162853311360912
"Player stacks: #1 ""mochi @ TkNg6TEK0X"" (111.00) | #2 ""drflesh @ pwnoCjay-s"" (213.75) | #3 ""Will R @ tDqf3j6yxq"" (34.95) | #4 ""bubbles @ rYQPN15HQa"" (217.00) | #6 ""Mo @ hOW39c8CLs"" (157.26) | #7 ""dankim9 @ UhuWEO0wjB"" (597.50) | #8 ""Chairwoman @ BlykkTcaIO"" (402.00) | #9 ""fry @ 50zmWBkrSR"" (151.06) | #10 ""HundredB @ EWTAOaS4Us"" (337.40)",2021-08-09T18:18:33.609Z,162853311360902
"-- starting hand #137  (No Limit Texas Hold'em) (dealer: ""Mo @ hOW39c8CLs"") --",2021-08-09T18:18:33.609Z,162853311360901
"The player ""tuboss4u @ r2CsnwdrfE"" quits the game with a stack of 397.02.",2021-08-09T18:18:33.609Z,162853311360900
"-- ending hand #136 --",2021-08-09T18:18:27.579Z,162853310757902
"""Mo @ hOW39c8CLs"" collected 28.00 from pot with Two Pair, 8's & 6's (combination: 8♣, 8♦, 6♣, 6♦, A♣)",2021-08-09T18:18:27.579Z,162853310757901
"""Mo @ hOW39c8CLs"" shows a 8♣, 9♦.",2021-08-09T18:18:27.579Z,162853310757900
"""Will R @ tDqf3j6yxq"" checks",2021-08-09T18:18:26.768Z,162853310676800
"""Mo @ hOW39c8CLs"" checks",2021-08-09T18:18:25.707Z,162853310570700
"River: A♣, 8♦, 6♣, 7♠ [6♦]",2021-08-09T18:18:20.602Z,162853310060200
"""Will R @ tDqf3j6yxq"" calls 7.00",2021-08-09T18:18:19.795Z,162853309979500
"""mochi @ TkNg6TEK0X"" folds",2021-08-09T18:18:18.770Z,162853309877000
"""Mo @ hOW39c8CLs"" bets 7.00",2021-08-09T18:18:17.313Z,162853309731300
"Turn: A♣, 8♦, 6♣ [7♠]",2021-08-09T18:18:11.937Z,162853309193700
"""Will R @ tDqf3j6yxq"" checks",2021-08-09T18:18:11.128Z,162853309112800
"""mochi @ TkNg6TEK0X"" checks",2021-08-09T18:18:07.686Z,162853308768600
"""Mo @ hOW39c8CLs"" checks",2021-08-09T18:18:06.469Z,162853308646900
"Flop:  [A♣, 8♦, 6♣]",2021-08-09T18:18:04.424Z,162853308442400
"""dankim9 @ UhuWEO0wjB"" folds",2021-08-09T18:18:03.618Z,162853308361800
"""Mo @ hOW39c8CLs"" calls 4.00",2021-08-09T18:18:02.703Z,162853308270300
"""bubbles @ rYQPN15HQa"" folds",2021-08-09T18:18:00.457Z,162853308045700
"""Will R @ tDqf3j6yxq"" calls 4.00",2021-08-09T18:17:58.314Z,162853307831400
"""drflesh @ pwnoCjay-s"" folds",2021-08-09T18:17:57.413Z,162853307741300
"""mochi @ TkNg6TEK0X"" raises to 4.00",2021-08-09T18:17:56.511Z,162853307651100
"""HundredB @ EWTAOaS4Us"" folds",2021-08-09T18:17:53.890Z,162853307389000
"""fry @ 50zmWBkrSR"" folds",2021-08-09T18:17:47.271Z,162853306727100
"""Chairwoman @ BlykkTcaIO"" folds",2021-08-09T18:17:45.788Z,162853306578800
"""dankim9 @ UhuWEO0wjB"" posts a big blind of 2.00",2021-08-09T18:17:42.252Z,162853306225212
"""Mo @ hOW39c8CLs"" posts a small blind of 1.00",2021-08-09T18:17:42.252Z,162853306225211
"Player stacks: #1 ""mochi @ TkNg6TEK0X"" (115.00) | #2 ""drflesh @ pwnoCjay-s"" (213.75) | #3 ""Will R @ tDqf3j6yxq"" (45.95) | #4 ""bubbles @ rYQPN15HQa"" (217.00) | #6 ""Mo @ hOW39c8CLs"" (140.26) | #7 ""dankim9 @ UhuWEO0wjB"" (599.50) | #8 ""Chairwoman @ BlykkTcaIO"" (402.00) | #9 ""fry @ 50zmWBkrSR"" (151.06) | #10 ""HundredB @ EWTAOaS4Us"" (337.40)",2021-08-09T18:17:42.252Z,162853306225201
"-- starting hand #136  (No Limit Texas Hold'em) (dealer: ""bubbles @ rYQPN15HQa"") --",2021-08-09T18:17:42.252Z,162853306225200
"-- ending hand #135 --",2021-08-09T18:17:39.317Z,162853305931702
"""HundredB @ EWTAOaS4Us"" collected 50.00 from pot",2021-08-09T18:17:39.317Z,162853305931701
"Uncalled bet of 45.95 returned to ""HundredB @ EWTAOaS4Us""",2021-08-09T18:17:39.317Z,162853305931700
"""Will R @ tDqf3j6yxq"" folds",2021-08-09T18:17:38.510Z,162853305851000
"""HundredB @ EWTAOaS4Us"" raises to 58.45 and go all in",2021-08-09T18:17:34.276Z,162853305427600
"""Will R @ tDqf3j6yxq"" bets 12.50",2021-08-09T18:17:30.542Z,162853305054200
"""HundredB @ EWTAOaS4Us"" checks",2021-08-09T18:17:28.164Z,162853304816400
"Turn: A♦, 6♥, 5♠ [7♦]",2021-08-09T18:17:25.592Z,162853304559200
"""Will R @ tDqf3j6yxq"" calls 5.00",2021-08-09T18:17:24.770Z,162853304477000
"""HundredB @ EWTAOaS4Us"" bets 5.00",2021-08-09T18:17:22.974Z,162853304297400
"Flop:  [A♦, 6♥, 5♠]",2021-08-09T18:17:12.115Z,162853303211500
"""Mo @ hOW39c8CLs"" folds",2021-08-09T18:17:11.305Z,162853303130500
"""bubbles @ rYQPN15HQa"" folds",2021-08-09T18:17:03.597Z,162853302359700
"""Will R @ tDqf3j6yxq"" calls 6.00",2021-08-09T18:17:00.133Z,162853302013300
"""drflesh @ pwnoCjay-s"" folds",2021-08-09T18:16:59.257Z,162853301925700
"""mochi @ TkNg6TEK0X"" folds",2021-08-09T18:16:58.357Z,162853301835700
"""HundredB @ EWTAOaS4Us"" raises to 6.00",2021-08-09T18:16:52.723Z,162853301272300
"""fry @ 50zmWBkrSR"" folds",2021-08-09T18:16:50.238Z,162853301023800
"""Chairwoman @ BlykkTcaIO"" folds",2021-08-09T18:16:48.799Z,162853300879900
"""dankim9 @ UhuWEO0wjB"" folds",2021-08-09T18:16:47.907Z,162853300790700
"""Mo @ hOW39c8CLs"" posts a big blind of 2.00",2021-08-09T18:16:38.609Z,162853299860913
"""bubbles @ rYQPN15HQa"" posts a small blind of 1.00",2021-08-09T18:16:38.609Z,162853299860912
"Player stacks: #1 ""mochi @ TkNg6TEK0X"" (115.00) | #2 ""drflesh @ pwnoCjay-s"" (213.75) | #3 ""Will R @ tDqf3j6yxq"" (69.45) | #4 ""bubbles @ rYQPN15HQa"" (218.00) | #6 ""Mo @ hOW39c8CLs"" (142.26) | #7 ""dankim9 @ UhuWEO0wjB"" (599.50) | #8 ""Chairwoman @ BlykkTcaIO"" (402.00) | #9 ""fry @ 50zmWBkrSR"" (151.06) | #10 ""HundredB @ EWTAOaS4Us"" (310.90)",2021-08-09T18:16:38.609Z,162853299860902
"-- starting hand #135  (No Limit Texas Hold'em) (dealer: ""Will R @ tDqf3j6yxq"") --",2021-08-09T18:16:38.609Z,162853299860901
"The player ""tuboss4u @ r2CsnwdrfE"" stand up with the stack of 397.02.",2021-08-09T18:16:38.609Z,162853299860900
"-- ending hand #134 --",2021-08-09T18:16:35.692Z,162853299569201
"""Mo @ hOW39c8CLs"" collected 35.00 from pot",2021-08-09T18:16:35.692Z,162853299569200
"""tuboss4u @ r2CsnwdrfE"" folds",2021-08-09T18:16:34.880Z,162853299488000
"Flop:  [4♣, 2♠, 6♣]",2021-08-09T18:16:18.921Z,162853297892100
"""tuboss4u @ r2CsnwdrfE"" calls 16.00",2021-08-09T18:16:18.111Z,162853297811100
"""bubbles @ rYQPN15HQa"" folds",2021-08-09T18:16:14.919Z,162853297491900
"""Will R @ tDqf3j6yxq"" folds",2021-08-09T18:16:14.063Z,162853297406300
"""drflesh @ pwnoCjay-s"" folds",2021-08-09T18:16:13.001Z,162853297300100
"""mochi @ TkNg6TEK0X"" folds",2021-08-09T18:16:12.101Z,162853297210100
"""HundredB @ EWTAOaS4Us"" folds",2021-08-09T18:16:11.253Z,162853297125300
"""fry @ 50zmWBkrSR"" folds",2021-08-09T18:16:10.390Z,162853297039000
"""Chairwoman @ BlykkTcaIO"" folds",2021-08-09T18:16:09.144Z,162853296914400
"""dankim9 @ UhuWEO0wjB"" folds",2021-08-09T18:16:08.211Z,162853296821100
"""Mo @ hOW39c8CLs"" raises to 16.00",2021-08-09T18:16:07.310Z,162853296731000
"""tuboss4u @ r2CsnwdrfE"" raises to 6.00",2021-08-09T18:15:46.594Z,162853294659400
"""bubbles @ rYQPN15HQa"" posts a big blind of 2.00",2021-08-09T18:15:40.852Z,162853294085213
"""Will R @ tDqf3j6yxq"" posts a small blind of 1.00",2021-08-09T18:15:40.852Z,162853294085212
"Player stacks: #1 ""mochi @ TkNg6TEK0X"" (115.00) | #2 ""drflesh @ pwnoCjay-s"" (213.75) | #3 ""Will R @ tDqf3j6yxq"" (70.45) | #4 ""bubbles @ rYQPN15HQa"" (220.00) | #5 ""tuboss4u @ r2CsnwdrfE"" (413.02) | #6 ""Mo @ hOW39c8CLs"" (123.26) | #7 ""dankim9 @ UhuWEO0wjB"" (599.50) | #8 ""Chairwoman @ BlykkTcaIO"" (402.00) | #9 ""fry @ 50zmWBkrSR"" (151.06) | #10 ""HundredB @ EWTAOaS4Us"" (310.90)",2021-08-09T18:15:40.852Z,162853294085201
"-- starting hand #134  (No Limit Texas Hold'em) (dealer: ""drflesh @ pwnoCjay-s"") --",2021-08-09T18:15:40.852Z,162853294085200
"-- ending hand #133 --",2021-08-09T18:15:37.926Z,162853293792602
"""dankim9 @ UhuWEO0wjB"" collected 31.25 from pot",2021-08-09T18:15:37.926Z,162853293792601
"Uncalled bet of 17.50 returned to ""dankim9 @ UhuWEO0wjB""",2021-08-09T18:15:37.926Z,162853293792600
"""mochi @ TkNg6TEK0X"" folds",2021-08-09T18:15:37.119Z,162853293711900
"""dankim9 @ UhuWEO0wjB"" bets 17.50",2021-08-09T18:15:36.259Z,162853293625900
"Turn: 9♥, 4♠, J♠ [8♦]",2021-08-09T18:15:27.759Z,162853292775900
"""Will R @ tDqf3j6yxq"" folds",2021-08-09T18:15:26.950Z,162853292695000
"""mochi @ TkNg6TEK0X"" calls 6.50",2021-08-09T18:15:26.074Z,162853292607400
"""dankim9 @ UhuWEO0wjB"" bets 6.50",2021-08-09T18:15:23.542Z,162853292354200
"""Will R @ tDqf3j6yxq"" checks",2021-08-09T18:15:18.286Z,162853291828600
"Flop:  [9♥, 4♠, J♠]",2021-08-09T18:15:16.042Z,162853291604200
"""Will R @ tDqf3j6yxq"" calls 5.75",2021-08-09T18:15:15.224Z,162853291522400
"""drflesh @ pwnoCjay-s"" folds",2021-08-09T18:15:14.286Z,162853291428600
"""mochi @ TkNg6TEK0X"" calls 5.75",2021-08-09T18:15:13.389Z,162853291338900
"""HundredB @ EWTAOaS4Us"" folds",2021-08-09T18:15:07.157Z,162853290715700
"""fry @ 50zmWBkrSR"" folds",2021-08-09T18:15:00.801Z,162853290080100
"""Chairwoman @ BlykkTcaIO"" folds",2021-08-09T18:14:59.749Z,162853289974900
"""dankim9 @ UhuWEO0wjB"" raises to 5.75",2021-08-09T18:14:55.243Z,162853289524300
"""Mo @ hOW39c8CLs"" folds",2021-08-09T18:14:50.998Z,162853289099800
"""tuboss4u @ r2CsnwdrfE"" folds",2021-08-09T18:14:50.088Z,162853289008800
"""bubbles @ rYQPN15HQa"" folds",2021-08-09T18:14:49.118Z,162853288911800
"""Will R @ tDqf3j6yxq"" posts a big blind of 2.00",2021-08-09T18:14:48.413Z,162853288841313
"""drflesh @ pwnoCjay-s"" posts a small blind of 1.00",2021-08-09T18:14:48.413Z,162853288841312
"Player stacks: #1 ""mochi @ TkNg6TEK0X"" (127.25) | #2 ""drflesh @ pwnoCjay-s"" (214.75) | #3 ""Will R @ tDqf3j6yxq"" (76.20) | #4 ""bubbles @ rYQPN15HQa"" (220.00) | #5 ""tuboss4u @ r2CsnwdrfE"" (413.02) | #6 ""Mo @ hOW39c8CLs"" (123.26) | #7 ""dankim9 @ UhuWEO0wjB"" (580.50) | #8 ""Chairwoman @ BlykkTcaIO"" (402.00) | #9 ""fry @ 50zmWBkrSR"" (151.06) | #10 ""HundredB @ EWTAOaS4Us"" (310.90)",2021-08-09T18:14:48.413Z,162853288841301
"-- starting hand #133  (No Limit Texas Hold'em) (dealer: ""mochi @ TkNg6TEK0X"") --",2021-08-09T18:14:48.413Z,162853288841300
"""fry @ 50zmWBkrSR"" shows a 6♠, J♣.",2021-08-09T18:14:42.938Z,162853288293800
"""tuboss4u @ r2CsnwdrfE"" shows a 3♣, K♣.",2021-08-09T18:14:40.534Z,162853288053400
"-- ending hand #132 --",2021-08-09T18:14:39.388Z,162853287938802
"""Will R @ tDqf3j6yxq"" collected 38.10 from pot with Pair, K's on the second run  (combination: K♠, K♦, A♣, Q♦, 10♦)",2021-08-09T18:14:39.388Z,162853287938801
"""Will R @ tDqf3j6yxq"" collected 38.10 from pot with Two Pair, A's & 4's (combination: A♣, A♥, 4♠, 4♥, Q♦)",2021-08-09T18:14:39.388Z,162853287938800
"River (second run): 7♠, 10♦, K♠, K♦ [4♣]",2021-08-09T18:14:35.359Z,162853287535900
"Turn (second run): 7♠, 10♦, K♠ [K♦]",2021-08-09T18:14:31.328Z,162853287132800
"Flop (second run):  [7♠, 10♦, K♠]",2021-08-09T18:14:27.297Z,162853286729700
"River: A♥, 4♠, J♠, 5♦ [4♥]",2021-08-09T18:14:23.292Z,162853286329200
"Turn: A♥, 4♠, J♠ [5♦]",2021-08-09T18:14:19.269Z,162853285926900
"Flop:  [A♥, 4♠, J♠]",2021-08-09T18:14:15.263Z,162853285526300
"""HundredB @ EWTAOaS4Us"" shows a Q♣, J♦.",2021-08-09T18:14:11.248Z,162853285124801
"""Will R @ tDqf3j6yxq"" shows a Q♦, A♣.",2021-08-09T18:14:11.248Z,162853285124800
"All players in hand choose to run it twice.",2021-08-09T18:14:10.439Z,162853285043901
"""HundredB @ EWTAOaS4Us"" chooses to  run it twice.",2021-08-09T18:14:10.439Z,162853285043900
"""Will R @ tDqf3j6yxq"" chooses to  run it twice.",2021-08-09T18:14:09.003Z,162853284900300
"Remaining players decide whether to run it twice.",2021-08-09T18:14:07.806Z,162853284780601
"""mochi @ TkNg6TEK0X"" folds",2021-08-09T18:14:07.806Z,162853284780600
"""HundredB @ EWTAOaS4Us"" calls 33.10",2021-08-09T18:14:05.413Z,162853284541300
"""Will R @ tDqf3j6yxq"" raises to 33.10 and go all in",2021-08-09T18:13:55.862Z,162853283586200
"""drflesh @ pwnoCjay-s"" folds",2021-08-09T18:13:53.367Z,162853283336700
"""mochi @ TkNg6TEK0X"" calls 8.00",2021-08-09T18:13:52.431Z,162853283243100
"""HundredB @ EWTAOaS4Us"" raises to 8.00",2021-08-09T18:13:49.882Z,162853282988200
"""fry @ 50zmWBkrSR"" folds",2021-08-09T18:13:45.812Z,162853282581200
"""Chairwoman @ BlykkTcaIO"" folds",2021-08-09T18:13:44.835Z,162853282483500
"""dankim9 @ UhuWEO0wjB"" folds",2021-08-09T18:13:39.892Z,162853281989200
"""Mo @ hOW39c8CLs"" folds",2021-08-09T18:13:38.996Z,162853281899600
"""tuboss4u @ r2CsnwdrfE"" folds",2021-08-09T18:13:38.070Z,162853281807000
"""bubbles @ rYQPN15HQa"" folds",2021-08-09T18:13:36.958Z,162853281695800
"""Will R @ tDqf3j6yxq"" calls 2.00",2021-08-09T18:13:36.088Z,162853281608800
"""drflesh @ pwnoCjay-s"" posts a big blind of 2.00",2021-08-09T18:13:26.356Z,162853280635613
"""mochi @ TkNg6TEK0X"" posts a small blind of 1.00",2021-08-09T18:13:26.356Z,162853280635612
"Player stacks: #1 ""mochi @ TkNg6TEK0X"" (135.25) | #2 ""drflesh @ pwnoCjay-s"" (216.75) | #3 ""Will R @ tDqf3j6yxq"" (33.10) | #4 ""bubbles @ rYQPN15HQa"" (220.00) | #5 ""tuboss4u @ r2CsnwdrfE"" (413.02) | #6 ""Mo @ hOW39c8CLs"" (123.26) | #7 ""dankim9 @ UhuWEO0wjB"" (580.50) | #8 ""Chairwoman @ BlykkTcaIO"" (402.00) | #9 ""fry @ 50zmWBkrSR"" (151.06) | #10 ""HundredB @ EWTAOaS4Us"" (344.00)",2021-08-09T18:13:26.356Z,162853280635601
"-- starting hand #132  (No Limit Texas Hold'em) (dealer: ""HundredB @ EWTAOaS4Us"") --",2021-08-09T18:13:26.356Z,162853280635600
"-- ending hand #131 --",2021-08-09T18:13:23.442Z,162853280344202
"""drflesh @ pwnoCjay-s"" collected 9.00 from pot",2021-08-09T18:13:23.442Z,162853280344201
"Uncalled bet of 4.50 returned to ""drflesh @ pwnoCjay-s""",2021-08-09T18:13:23.442Z,162853280344200
"""mochi @ TkNg6TEK0X"" folds",2021-08-09T18:13:22.635Z,162853280263500
"""drflesh @ pwnoCjay-s"" bets 4.50",2021-08-09T18:13:21.687Z,162853280168700
"""mochi @ TkNg6TEK0X"" checks",2021-08-09T18:13:17.672Z,162853279767200
"Flop:  [K♠, 3♠, 4♠]",2021-08-09T18:13:13.784Z,162853279378400
"""mochi @ TkNg6TEK0X"" calls 4.00",2021-08-09T18:13:12.976Z,162853279297600
"""HundredB @ EWTAOaS4Us"" folds",2021-08-09T18:13:10.190Z,162853279019000
"""fry @ 50zmWBkrSR"" folds",2021-08-09T18:13:09.341Z,162853278934100
"""Chairwoman @ BlykkTcaIO"" folds",2021-08-09T18:13:08.198Z,162853278819800
"""dankim9 @ UhuWEO0wjB"" folds",2021-08-09T18:13:07.284Z,162853278728400
"""Mo @ hOW39c8CLs"" folds",2021-08-09T18:13:06.390Z,162853278639000
"""tuboss4u @ r2CsnwdrfE"" folds",2021-08-09T18:13:00.323Z,162853278032300
"""bubbles @ rYQPN15HQa"" folds",2021-08-09T18:12:59.332Z,162853277933200
"""Will R @ tDqf3j6yxq"" folds",2021-08-09T18:12:58.469Z,162853277846900
"""drflesh @ pwnoCjay-s"" raises to 4.00",2021-08-09T18:12:57.480Z,162853277748000
"""mochi @ TkNg6TEK0X"" posts a big blind of 2.00",2021-08-09T18:12:54.596Z,162853277459613
"""HundredB @ EWTAOaS4Us"" posts a small blind of 1.00",2021-08-09T18:12:54.596Z,162853277459612
"Player stacks: #1 ""mochi @ TkNg6TEK0X"" (139.25) | #2 ""drflesh @ pwnoCjay-s"" (211.75) | #3 ""Will R @ tDqf3j6yxq"" (33.10) | #4 ""bubbles @ rYQPN15HQa"" (220.00) | #5 ""tuboss4u @ r2CsnwdrfE"" (413.02) | #6 ""Mo @ hOW39c8CLs"" (123.26) | #7 ""dankim9 @ UhuWEO0wjB"" (580.50) | #8 ""Chairwoman @ BlykkTcaIO"" (402.00) | #9 ""fry @ 50zmWBkrSR"" (151.06) | #10 ""HundredB @ EWTAOaS4Us"" (345.00)",2021-08-09T18:12:54.596Z,162853277459601
"-- starting hand #131  (No Limit Texas Hold'em) (dealer: ""fry @ 50zmWBkrSR"") --",2021-08-09T18:12:54.596Z,162853277459600
"-- ending hand #130 --",2021-08-09T18:12:48.542Z,162853276854203
"""mochi @ TkNg6TEK0X"" shows a 9♣, J♦.",2021-08-09T18:12:48.542Z,162853276854202
"""Mo @ hOW39c8CLs"" collected 39.00 from pot with Pair, 4's (combination: 4♦, 4♥, K♠, Q♥, J♣)",2021-08-09T18:12:48.542Z,162853276854201
"""Mo @ hOW39c8CLs"" shows a J♣, K♠.",2021-08-09T18:12:48.542Z,162853276854200
"""Mo @ hOW39c8CLs"" checks",2021-08-09T18:12:47.731Z,162853276773100
"""mochi @ TkNg6TEK0X"" checks",2021-08-09T18:12:41.892Z,162853276189200
"River: 4♦, 5♦, 3♦, Q♥ [4♥]",2021-08-09T18:12:39.421Z,162853275942100
"""mochi @ TkNg6TEK0X"" calls 10.00",2021-08-09T18:12:38.613Z,162853275861300
"""Mo @ hOW39c8CLs"" bets 10.00",2021-08-09T18:12:35.575Z,162853275557500
"""mochi @ TkNg6TEK0X"" checks",2021-08-09T18:12:28.599Z,162853274859900
"Turn: 4♦, 5♦, 3♦ [Q♥]",2021-08-09T18:12:17.910Z,162853273791000
"""Mo @ hOW39c8CLs"" checks",2021-08-09T18:12:17.101Z,162853273710100
"""mochi @ TkNg6TEK0X"" checks",2021-08-09T18:12:10.593Z,162853273059300
"Flop:  [4♦, 5♦, 3♦]",2021-08-09T18:12:07.403Z,162853272740300
"""mochi @ TkNg6TEK0X"" calls 8.00",2021-08-09T18:12:06.596Z,162853272659600
"""HundredB @ EWTAOaS4Us"" folds",2021-08-09T18:11:58.414Z,162853271841400
"""fry @ 50zmWBkrSR"" folds",2021-08-09T18:11:57.567Z,162853271756700
"""Chairwoman @ BlykkTcaIO"" folds",2021-08-09T18:11:56.396Z,162853271639600
"""dankim9 @ UhuWEO0wjB"" folds",2021-08-09T18:11:54.849Z,162853271484900
"""Mo @ hOW39c8CLs"" raises to 8.00",2021-08-09T18:11:53.953Z,162853271395300
"""tuboss4u @ r2CsnwdrfE"" folds",2021-08-09T18:11:29.938Z,162853268993800
"""bubbles @ rYQPN15HQa"" folds",2021-08-09T18:11:29.007Z,162853268900700
"""Will R @ tDqf3j6yxq"" folds",2021-08-09T18:11:28.151Z,162853268815100
"""drflesh @ pwnoCjay-s"" folds",2021-08-09T18:11:27.153Z,162853268715300
"""mochi @ TkNg6TEK0X"" calls 2.00",2021-08-09T18:11:26.252Z,162853268625200
"""HundredB @ EWTAOaS4Us"" posts a big blind of 2.00",2021-08-09T18:11:23.587Z,162853268358714
"""fry @ 50zmWBkrSR"" posts a small blind of 1.00",2021-08-09T18:11:23.587Z,162853268358713
"Player stacks: #1 ""mochi @ TkNg6TEK0X"" (157.25) | #2 ""drflesh @ pwnoCjay-s"" (211.75) | #3 ""Will R @ tDqf3j6yxq"" (33.10) | #4 ""bubbles @ rYQPN15HQa"" (220.00) | #5 ""tuboss4u @ r2CsnwdrfE"" (413.02) | #6 ""Mo @ hOW39c8CLs"" (102.26) | #7 ""dankim9 @ UhuWEO0wjB"" (580.50) | #8 ""Chairwoman @ BlykkTcaIO"" (402.00) | #9 ""fry @ 50zmWBkrSR"" (152.06) | #10 ""HundredB @ EWTAOaS4Us"" (347.00)",2021-08-09T18:11:23.587Z,162853268358702
"-- starting hand #130  (No Limit Texas Hold'em) (dealer: ""Chairwoman @ BlykkTcaIO"") --",2021-08-09T18:11:23.587Z,162853268358701
"The player ""bubbles @ rYQPN15HQa"" joined the game with a stack of 220.00.",2021-08-09T18:11:23.587Z,162853268358700
"-- ending hand #129 --",2021-08-09T18:11:20.655Z,162853268065502
"""Chairwoman @ BlykkTcaIO"" collected 6.00 from pot",2021-08-09T18:11:20.655Z,162853268065501
"Uncalled bet of 8.00 returned to ""Chairwoman @ BlykkTcaIO""",2021-08-09T18:11:20.655Z,162853268065500
"""Will R @ tDqf3j6yxq"" folds",2021-08-09T18:11:19.847Z,162853267984700
"""fry @ 50zmWBkrSR"" folds",2021-08-09T18:10:59.503Z,162853265950300
"""Chairwoman @ BlykkTcaIO"" raises to 10.00",2021-08-09T18:10:57.846Z,162853265784600
"""dankim9 @ UhuWEO0wjB"" folds",2021-08-09T18:10:52.936Z,162853265293600
"""Mo @ hOW39c8CLs"" folds",2021-08-09T18:10:52.042Z,162853265204200
"""tuboss4u @ r2CsnwdrfE"" folds",2021-08-09T18:10:51.176Z,162853265117600
"""Will R @ tDqf3j6yxq"" calls 2.00",2021-08-09T18:10:50.087Z,162853265008700
"The admin approved the player ""bubbles @ rYQPN15HQa"" participation with a stack of 220.00.",2021-08-09T18:10:48.521Z,162853264852100
"""drflesh @ pwnoCjay-s"" folds",2021-08-09T18:10:48.408Z,162853264840800
"The player ""bubbles @ rYQPN15HQa"" requested a seat.",2021-08-09T18:10:45.866Z,162853264586600
"""mochi @ TkNg6TEK0X"" folds",2021-08-09T18:10:45.597Z,162853264559700
"""HundredB @ EWTAOaS4Us"" folds",2021-08-09T18:10:41.936Z,162853264193600
"""fry @ 50zmWBkrSR"" posts a big blind of 2.00",2021-08-09T18:10:40.104Z,162853264010412
"""Chairwoman @ BlykkTcaIO"" posts a small blind of 1.00",2021-08-09T18:10:40.104Z,162853264010411
"Player stacks: #1 ""mochi @ TkNg6TEK0X"" (157.25) | #2 ""drflesh @ pwnoCjay-s"" (211.75) | #3 ""Will R @ tDqf3j6yxq"" (35.10) | #5 ""tuboss4u @ r2CsnwdrfE"" (413.02) | #6 ""Mo @ hOW39c8CLs"" (102.26) | #7 ""dankim9 @ UhuWEO0wjB"" (580.50) | #8 ""Chairwoman @ BlykkTcaIO"" (398.00) | #9 ""fry @ 50zmWBkrSR"" (154.06) | #10 ""HundredB @ EWTAOaS4Us"" (347.00)",2021-08-09T18:10:40.104Z,162853264010401
"-- starting hand #129  (No Limit Texas Hold'em) (dealer: ""dankim9 @ UhuWEO0wjB"") --",2021-08-09T18:10:40.104Z,162853264010400
"-- ending hand #128 --",2021-08-09T18:10:37.154Z,162853263715402
"""Mo @ hOW39c8CLs"" collected 42.00 from pot",2021-08-09T18:10:37.154Z,162853263715401
"Uncalled bet of 20.00 returned to ""Mo @ hOW39c8CLs""",2021-08-09T18:10:37.154Z,162853263715400
"""mochi @ TkNg6TEK0X"" folds",2021-08-09T18:10:36.346Z,162853263634600
"""Mo @ hOW39c8CLs"" bets 20.00",2021-08-09T18:10:33.344Z,162853263334400
"""mochi @ TkNg6TEK0X"" checks",2021-08-09T18:10:23.378Z,162853262337800
"Flop:  [7♠, K♠, 8♥]",2021-08-09T18:10:21.073Z,162853262107300
"""mochi @ TkNg6TEK0X"" calls 17.00",2021-08-09T18:10:20.265Z,162853262026500
"""fry @ 50zmWBkrSR"" folds",2021-08-09T18:10:12.974Z,162853261297400
"""Chairwoman @ BlykkTcaIO"" folds",2021-08-09T18:10:10.495Z,162853261049500
"""dankim9 @ UhuWEO0wjB"" folds",2021-08-09T18:10:09.592Z,162853260959200
"""Mo @ hOW39c8CLs"" raises to 17.00",2021-08-09T18:10:08.698Z,162853260869800
"""tuboss4u @ r2CsnwdrfE"" folds",2021-08-09T18:09:58.741Z,162853259874100
"""Will R @ tDqf3j6yxq"" folds",2021-08-09T18:09:57.541Z,162853259754100
"""drflesh @ pwnoCjay-s"" folds",2021-08-09T18:09:49.803Z,162853258980300
"""mochi @ TkNg6TEK0X"" calls 5.00",2021-08-09T18:09:48.904Z,162853258890400
"""HundredB @ EWTAOaS4Us"" folds",2021-08-09T18:09:42.931Z,162853258293100
"""fry @ 50zmWBkrSR"" raises to 5.00",2021-08-09T18:09:31.900Z,162853257190000
"""Chairwoman @ BlykkTcaIO"" posts a big blind of 2.00",2021-08-09T18:09:21.794Z,162853256179414
