entry,at,order
"Turn: 4♥, 2♣, 4♦ [A♦]",2021-08-06T19:50:59.926Z,162827945992600
"""sneakers @ P4t9Uuig11"" calls 13.00",2021-08-06T19:50:59.116Z,162827945911600
"""juju @ cS-GAqQgSO"" bets 13.00",2021-08-06T19:50:46.164Z,162827944616400
"""sneakers @ P4t9Uuig11"" checks",2021-08-06T19:50:36.004Z,162827943600400
"Flop:  [4♥, 2♣, 4♦]",2021-08-06T19:50:33.924Z,162827943392400
"""sneakers @ P4t9Uuig11"" calls 13.00",2021-08-06T19:50:33.112Z,162827943311200
"""Ayherk @ lYOja9mEqC"" folds",2021-08-06T19:50:25.475Z,162827942547500
"""bubbles @ rYQPN15HQa"" folds",2021-08-06T19:50:24.575Z,162827942457500
"""moosh @ BbPu85ru25"" folds",2021-08-06T19:50:23.710Z,162827942371000
"""juju @ cS-GAqQgSO"" raises to 13.00",2021-08-06T19:50:14.627Z,162827941462700
"""sneakers @ P4t9Uuig11"" raises to 6.00",2021-08-06T19:50:09.735Z,162827940973500
"""ZayZay @ 6qGmhA5z2u"" folds",2021-08-06T19:50:03.296Z,162827940329600
"""Ayherk @ lYOja9mEqC"" calls 2.00",2021-08-06T19:50:02.440Z,162827940244000
"""WyzDM @ hZZiY4wb9J"" folds",2021-08-06T19:50:00.978Z,162827940097800
"""bubbles @ rYQPN15HQa"" posts a big blind of 2.00",2021-08-06T19:49:58.428Z,162827939842810
"""moosh @ BbPu85ru25"" posts a small blind of 1.00",2021-08-06T19:49:58.428Z,162827939842809
"Player stacks: #1 ""WyzDM @ hZZiY4wb9J"" (187.00) | #3 ""Ayherk @ lYOja9mEqC"" (416.75) | #4 ""ZayZay @ 6qGmhA5z2u"" (352.75) | #6 ""sneakers @ P4t9Uuig11"" (435.00) | #7 ""juju @ cS-GAqQgSO"" (92.00) | #9 ""moosh @ BbPu85ru25"" (328.00) | #10 ""bubbles @ rYQPN15HQa"" (736.50)",2021-08-06T19:49:58.428Z,162827939842801
"-- starting hand #200  (No Limit Texas Hold'em) (dealer: ""juju @ cS-GAqQgSO"") --",2021-08-06T19:49:58.428Z,162827939842800
"-- ending hand #199 --",2021-08-06T19:49:55.504Z,162827939550402
"""moosh @ BbPu85ru25"" collected 5.00 from pot",2021-08-06T19:49:55.504Z,162827939550401
"Uncalled bet of 5.00 returned to ""moosh @ BbPu85ru25""",2021-08-06T19:49:55.504Z,162827939550400
"""Ayherk @ lYOja9mEqC"" folds",2021-08-06T19:49:54.694Z,162827939469400
"""moosh @ BbPu85ru25"" bets 5.00",2021-08-06T19:49:53.255Z,162827939325500
"River: 9♣, 2♠, 5♠, 5♦ [J♦]",2021-08-06T19:49:45.810Z,162827938581000
"""Ayherk @ lYOja9mEqC"" checks",2021-08-06T19:49:45.004Z,162827938500400
"""moosh @ BbPu85ru25"" checks",2021-08-06T19:49:41.604Z,162827938160400
"The player ""fry @ 50zmWBkrSR"" sit back with the stack of 776.50.",2021-08-06T19:49:40.111Z,162827938011100
"Turn: 9♣, 2♠, 5♠ [5♦]",2021-08-06T19:49:37.270Z,162827937727000
"""Ayherk @ lYOja9mEqC"" checks",2021-08-06T19:49:36.463Z,162827937646300
"""moosh @ BbPu85ru25"" checks",2021-08-06T19:49:32.073Z,162827937207300
"Flop:  [9♣, 2♠, 5♠]",2021-08-06T19:49:25.766Z,162827936576600
"""moosh @ BbPu85ru25"" checks",2021-08-06T19:49:24.959Z,162827936495900
"""juju @ cS-GAqQgSO"" folds",2021-08-06T19:49:23.917Z,162827936391700
"""sneakers @ P4t9Uuig11"" folds",2021-08-06T19:49:22.980Z,162827936298000
"""ZayZay @ 6qGmhA5z2u"" folds",2021-08-06T19:49:19.767Z,162827935976700
"""Ayherk @ lYOja9mEqC"" calls 2.00",2021-08-06T19:49:17.119Z,162827935711900
"""WyzDM @ hZZiY4wb9J"" folds",2021-08-06T19:49:15.894Z,162827935589400
"""bubbles @ rYQPN15HQa"" folds",2021-08-06T19:49:02.438Z,162827934243800
"""moosh @ BbPu85ru25"" posts a big blind of 2.00",2021-08-06T19:49:01.541Z,162827934154110
"""juju @ cS-GAqQgSO"" posts a small blind of 1.00",2021-08-06T19:49:01.541Z,162827934154109
"Player stacks: #1 ""WyzDM @ hZZiY4wb9J"" (187.00) | #3 ""Ayherk @ lYOja9mEqC"" (418.75) | #4 ""ZayZay @ 6qGmhA5z2u"" (352.75) | #6 ""sneakers @ P4t9Uuig11"" (435.00) | #7 ""juju @ cS-GAqQgSO"" (93.00) | #9 ""moosh @ BbPu85ru25"" (325.00) | #10 ""bubbles @ rYQPN15HQa"" (736.50)",2021-08-06T19:49:01.541Z,162827934154101
"-- starting hand #199  (No Limit Texas Hold'em) (dealer: ""sneakers @ P4t9Uuig11"") --",2021-08-06T19:49:01.541Z,162827934154100
"-- ending hand #198 --",2021-08-06T19:48:55.504Z,162827933550402
"""Ayherk @ lYOja9mEqC"" collected 63.00 from pot with Straight, Q High (combination: Q♥, J♣, 10♥, 9♦, 8♦)",2021-08-06T19:48:55.504Z,162827933550401
"""Ayherk @ lYOja9mEqC"" shows a 9♦, 10♥.",2021-08-06T19:48:55.504Z,162827933550400
"""juju @ cS-GAqQgSO"" calls 25.00",2021-08-06T19:48:54.697Z,162827933469700
"""Ayherk @ lYOja9mEqC"" bets 25.00",2021-08-06T19:48:42.347Z,162827932234700
"""juju @ cS-GAqQgSO"" checks",2021-08-06T19:48:37.126Z,162827931712600
"River: Q♥, J♣, 8♦, 9♠ [7♠]",2021-08-06T19:48:36.091Z,162827931609100
"""juju @ cS-GAqQgSO"" calls 2.00",2021-08-06T19:48:35.288Z,162827931528800
"""Ayherk @ lYOja9mEqC"" bets 2.00",2021-08-06T19:48:34.091Z,162827931409100
"""juju @ cS-GAqQgSO"" checks",2021-08-06T19:48:32.449Z,162827931244900
"Turn: Q♥, J♣, 8♦ [9♠]",2021-08-06T19:48:31.013Z,162827931101300
"""juju @ cS-GAqQgSO"" calls 2.00",2021-08-06T19:48:30.206Z,162827931020600
"""Ayherk @ lYOja9mEqC"" bets 2.00",2021-08-06T19:48:28.785Z,162827930878500
"""juju @ cS-GAqQgSO"" checks",2021-08-06T19:48:27.056Z,162827930705600
"Flop:  [Q♥, J♣, 8♦]",2021-08-06T19:48:25.466Z,162827930546600
"""juju @ cS-GAqQgSO"" checks",2021-08-06T19:48:24.636Z,162827930463600
"""sneakers @ P4t9Uuig11"" folds",2021-08-06T19:48:22.515Z,162827930251500
"""ZayZay @ 6qGmhA5z2u"" folds",2021-08-06T19:48:17.891Z,162827929789100
"""Ayherk @ lYOja9mEqC"" calls 2.00",2021-08-06T19:48:17.032Z,162827929703200
"""WyzDM @ hZZiY4wb9J"" folds",2021-08-06T19:48:13.963Z,162827929396300
"""bubbles @ rYQPN15HQa"" folds",2021-08-06T19:48:08.628Z,162827928862800
"""moosh @ BbPu85ru25"" folds",2021-08-06T19:48:07.757Z,162827928775700
"""juju @ cS-GAqQgSO"" posts a big blind of 2.00",2021-08-06T19:48:05.951Z,162827928595110
"""sneakers @ P4t9Uuig11"" posts a small blind of 1.00",2021-08-06T19:48:05.951Z,162827928595109
"Player stacks: #1 ""WyzDM @ hZZiY4wb9J"" (187.00) | #3 ""Ayherk @ lYOja9mEqC"" (386.75) | #4 ""ZayZay @ 6qGmhA5z2u"" (352.75) | #6 ""sneakers @ P4t9Uuig11"" (436.00) | #7 ""juju @ cS-GAqQgSO"" (124.00) | #9 ""moosh @ BbPu85ru25"" (325.00) | #10 ""bubbles @ rYQPN15HQa"" (736.50)",2021-08-06T19:48:05.951Z,162827928595101
"-- starting hand #198  (No Limit Texas Hold'em) (dealer: ""ZayZay @ 6qGmhA5z2u"") --",2021-08-06T19:48:05.951Z,162827928595100
"-- ending hand #197 --",2021-08-06T19:47:59.904Z,162827927990404
"""moosh @ BbPu85ru25"" collected 50.00 from pot with Straight, A High (combination: A♥, K♠, Q♣, J♣, 10♥)",2021-08-06T19:47:59.904Z,162827927990403
"""moosh @ BbPu85ru25"" shows a A♥, K♠.",2021-08-06T19:47:59.904Z,162827927990402
"""ZayZay @ 6qGmhA5z2u"" collected 50.00 from pot with Straight, A High (combination: A♦, K♣, Q♣, J♣, 10♥)",2021-08-06T19:47:59.904Z,162827927990401
"""ZayZay @ 6qGmhA5z2u"" shows a K♣, K♦.",2021-08-06T19:47:59.904Z,162827927990400
"""moosh @ BbPu85ru25"" calls 23.00",2021-08-06T19:47:59.096Z,162827927909600
"""ZayZay @ 6qGmhA5z2u"" bets 23.00",2021-08-06T19:47:55.868Z,162827927586800
"River: J♣, Q♣, J♥, A♦ [10♥]",2021-08-06T19:47:40.923Z,162827926092300
"""moosh @ BbPu85ru25"" checks",2021-08-06T19:47:40.117Z,162827926011700
"""ZayZay @ 6qGmhA5z2u"" checks",2021-08-06T19:47:33.219Z,162827925321900
"Turn: J♣, Q♣, J♥ [A♦]",2021-08-06T19:47:31.052Z,162827925105200
"""ZayZay @ 6qGmhA5z2u"" calls 14.00",2021-08-06T19:47:30.244Z,162827925024400
"""moosh @ BbPu85ru25"" bets 14.00",2021-08-06T19:47:15.172Z,162827923517200
"""ZayZay @ 6qGmhA5z2u"" checks",2021-08-06T19:47:03.252Z,162827922325200
"Flop:  [J♣, Q♣, J♥]",2021-08-06T19:46:56.593Z,162827921659300
"""moosh @ BbPu85ru25"" calls 12.00",2021-08-06T19:46:55.776Z,162827921577600
"""sneakers @ P4t9Uuig11"" folds",2021-08-06T19:46:48.014Z,162827920801400
"""ZayZay @ 6qGmhA5z2u"" raises to 12.00",2021-08-06T19:46:44.415Z,162827920441500
"""Ayherk @ lYOja9mEqC"" folds",2021-08-06T19:46:32.414Z,162827919241400
"""WyzDM @ hZZiY4wb9J"" folds",2021-08-06T19:46:31.521Z,162827919152100
"""bubbles @ rYQPN15HQa"" folds",2021-08-06T19:46:30.673Z,162827919067300
"""moosh @ BbPu85ru25"" calls 2.00",2021-08-06T19:46:29.821Z,162827918982100
"""juju @ cS-GAqQgSO"" folds",2021-08-06T19:46:28.395Z,162827918839500
"""sneakers @ P4t9Uuig11"" posts a big blind of 2.00",2021-08-06T19:46:26.945Z,162827918694510
"""ZayZay @ 6qGmhA5z2u"" posts a small blind of 1.00",2021-08-06T19:46:26.945Z,162827918694509
"Player stacks: #1 ""WyzDM @ hZZiY4wb9J"" (187.00) | #3 ""Ayherk @ lYOja9mEqC"" (386.75) | #4 ""ZayZay @ 6qGmhA5z2u"" (351.75) | #6 ""sneakers @ P4t9Uuig11"" (438.00) | #7 ""juju @ cS-GAqQgSO"" (124.00) | #9 ""moosh @ BbPu85ru25"" (324.00) | #10 ""bubbles @ rYQPN15HQa"" (736.50)",2021-08-06T19:46:26.945Z,162827918694501
"-- starting hand #197  (No Limit Texas Hold'em) (dealer: ""Ayherk @ lYOja9mEqC"") --",2021-08-06T19:46:26.945Z,162827918694500
"-- ending hand #196 --",2021-08-06T19:46:20.898Z,162827918089803
"""Ayherk @ lYOja9mEqC"" shows a Q♠, 2♠.",2021-08-06T19:46:20.898Z,162827918089802
"""bubbles @ rYQPN15HQa"" collected 24.00 from pot with Two Pair, 10's & 5's (combination: 10♥, 10♣, 5♦, 5♠, K♦)",2021-08-06T19:46:20.898Z,162827918089801
"""bubbles @ rYQPN15HQa"" shows a 5♦, K♦.",2021-08-06T19:46:20.898Z,162827918089800
"""bubbles @ rYQPN15HQa"" checks",2021-08-06T19:46:20.092Z,162827918009200
"""Ayherk @ lYOja9mEqC"" checks",2021-08-06T19:46:18.367Z,162827917836700
"River: 10♥, 10♣, 6♥, 5♠ [J♥]",2021-08-06T19:46:14.522Z,162827917452200
"""bubbles @ rYQPN15HQa"" calls 6.00",2021-08-06T19:46:13.713Z,162827917371300
"""Ayherk @ lYOja9mEqC"" bets 6.00",2021-08-06T19:46:11.707Z,162827917170700
"Turn: 10♥, 10♣, 6♥ [5♠]",2021-08-06T19:46:06.997Z,162827916699700
"""bubbles @ rYQPN15HQa"" checks",2021-08-06T19:46:06.194Z,162827916619400
"""Ayherk @ lYOja9mEqC"" checks",2021-08-06T19:46:04.590Z,162827916459000
"Flop:  [10♥, 10♣, 6♥]",2021-08-06T19:45:58.903Z,162827915890300
"""ZayZay @ 6qGmhA5z2u"" folds",2021-08-06T19:45:58.096Z,162827915809600
"""Ayherk @ lYOja9mEqC"" calls 5.00",2021-08-06T19:45:57.244Z,162827915724400
"""WyzDM @ hZZiY4wb9J"" folds",2021-08-06T19:45:48.498Z,162827914849800
"""bubbles @ rYQPN15HQa"" raises to 5.00",2021-08-06T19:45:21.254Z,162827912125400
"""moosh @ BbPu85ru25"" folds",2021-08-06T19:45:06.075Z,162827910607500
"""juju @ cS-GAqQgSO"" folds",2021-08-06T19:45:05.150Z,162827910515000
"""sneakers @ P4t9Uuig11"" folds",2021-08-06T19:45:04.189Z,162827910418900
"""ZayZay @ 6qGmhA5z2u"" posts a big blind of 2.00",2021-08-06T19:44:51.321Z,162827909132110
"""Ayherk @ lYOja9mEqC"" posts a small blind of 1.00",2021-08-06T19:44:51.321Z,162827909132109
"Player stacks: #1 ""WyzDM @ hZZiY4wb9J"" (187.00) | #3 ""Ayherk @ lYOja9mEqC"" (397.75) | #4 ""ZayZay @ 6qGmhA5z2u"" (353.75) | #6 ""sneakers @ P4t9Uuig11"" (438.00) | #7 ""juju @ cS-GAqQgSO"" (124.00) | #9 ""moosh @ BbPu85ru25"" (324.00) | #10 ""bubbles @ rYQPN15HQa"" (723.50)",2021-08-06T19:44:51.321Z,162827909132101
"-- starting hand #196  (No Limit Texas Hold'em) (dealer: ""WyzDM @ hZZiY4wb9J"") --",2021-08-06T19:44:51.321Z,162827909132100
"-- ending hand #195 --",2021-08-06T19:44:45.315Z,162827908531503
"""Ayherk @ lYOja9mEqC"" shows a J♠, Q♣.",2021-08-06T19:44:45.315Z,162827908531502
"""juju @ cS-GAqQgSO"" collected 35.00 from pot with Pair, A's (combination: A♣, A♥, K♠, 9♦, 7♣)",2021-08-06T19:44:45.315Z,162827908531501
"""juju @ cS-GAqQgSO"" shows a 7♣, A♣.",2021-08-06T19:44:45.315Z,162827908531500
"""juju @ cS-GAqQgSO"" checks",2021-08-06T19:44:44.511Z,162827908451100
"""Ayherk @ lYOja9mEqC"" checks",2021-08-06T19:44:41.151Z,162827908115100
"River: 3♦, 9♦, 5♥, K♠ [A♥]",2021-08-06T19:44:36.487Z,162827907648700
"""juju @ cS-GAqQgSO"" checks",2021-08-06T19:44:35.679Z,162827907567900
"""Ayherk @ lYOja9mEqC"" checks",2021-08-06T19:44:25.315Z,162827906531500
"Turn: 3♦, 9♦, 5♥ [K♠]",2021-08-06T19:44:20.980Z,162827906098000
"""Ayherk @ lYOja9mEqC"" calls 13.00",2021-08-06T19:44:20.173Z,162827906017300
"""juju @ cS-GAqQgSO"" raises to 13.00",2021-08-06T19:44:17.479Z,162827905747900
"""Ayherk @ lYOja9mEqC"" bets 4.50",2021-08-06T19:44:05.822Z,162827904582200
"Flop:  [3♦, 9♦, 5♥]",2021-08-06T19:44:01.462Z,162827904146200
"""Ayherk @ lYOja9mEqC"" calls 4.00",2021-08-06T19:44:00.653Z,162827904065300
"""WyzDM @ hZZiY4wb9J"" folds",2021-08-06T19:43:59.724Z,162827903972400
"""bubbles @ rYQPN15HQa"" folds",2021-08-06T19:43:57.116Z,162827903711600
"""moosh @ BbPu85ru25"" folds",2021-08-06T19:43:56.259Z,162827903625900
"""juju @ cS-GAqQgSO"" raises to 4.00",2021-08-06T19:43:44.674Z,162827902467400
"""sneakers @ P4t9Uuig11"" folds",2021-08-06T19:43:42.605Z,162827902260500
"""ZayZay @ 6qGmhA5z2u"" folds",2021-08-06T19:43:41.701Z,162827902170100
"""Ayherk @ lYOja9mEqC"" posts a big blind of 2.00",2021-08-06T19:43:38.521Z,162827901852110
"""WyzDM @ hZZiY4wb9J"" posts a small blind of 1.00",2021-08-06T19:43:38.521Z,162827901852109
"Player stacks: #1 ""WyzDM @ hZZiY4wb9J"" (188.00) | #3 ""Ayherk @ lYOja9mEqC"" (414.75) | #4 ""ZayZay @ 6qGmhA5z2u"" (353.75) | #6 ""sneakers @ P4t9Uuig11"" (438.00) | #7 ""juju @ cS-GAqQgSO"" (106.00) | #9 ""moosh @ BbPu85ru25"" (324.00) | #10 ""bubbles @ rYQPN15HQa"" (723.50)",2021-08-06T19:43:38.521Z,162827901852101
"-- starting hand #195  (No Limit Texas Hold'em) (dealer: ""bubbles @ rYQPN15HQa"") --",2021-08-06T19:43:38.521Z,162827901852100
"-- ending hand #194 --",2021-08-06T19:43:32.592Z,162827901259202
"""juju @ cS-GAqQgSO"" collected 15.00 from pot",2021-08-06T19:43:32.592Z,162827901259201
"Uncalled bet of 9.50 returned to ""juju @ cS-GAqQgSO""",2021-08-06T19:43:32.592Z,162827901259200
"""Ayherk @ lYOja9mEqC"" folds",2021-08-06T19:43:31.780Z,162827901178000
"""juju @ cS-GAqQgSO"" bets 9.50",2021-08-06T19:43:29.834Z,162827900983400
"""Ayherk @ lYOja9mEqC"" checks",2021-08-06T19:43:19.124Z,162827899912400
"Flop:  [A♣, 3♦, 10♣]",2021-08-06T19:43:17.110Z,162827899711000
"""Ayherk @ lYOja9mEqC"" calls 6.00",2021-08-06T19:43:16.300Z,162827899630000
"""WyzDM @ hZZiY4wb9J"" folds",2021-08-06T19:43:15.033Z,162827899503300
"""bubbles @ rYQPN15HQa"" folds",2021-08-06T19:43:13.495Z,162827899349500
"""moosh @ BbPu85ru25"" folds",2021-08-06T19:43:12.630Z,162827899263000
"""juju @ cS-GAqQgSO"" raises to 6.00",2021-08-06T19:43:11.761Z,162827899176100
"""sneakers @ P4t9Uuig11"" folds",2021-08-06T19:43:07.089Z,162827898708900
"""ZayZay @ 6qGmhA5z2u"" folds",2021-08-06T19:43:06.177Z,162827898617700
"""Ayherk @ lYOja9mEqC"" calls 2.00",2021-08-06T19:43:05.325Z,162827898532500
"""WyzDM @ hZZiY4wb9J"" posts a big blind of 2.00",2021-08-06T19:42:59.675Z,162827897967510
"""bubbles @ rYQPN15HQa"" posts a small blind of 1.00",2021-08-06T19:42:59.675Z,162827897967509
"Player stacks: #1 ""WyzDM @ hZZiY4wb9J"" (190.00) | #3 ""Ayherk @ lYOja9mEqC"" (420.75) | #4 ""ZayZay @ 6qGmhA5z2u"" (353.75) | #6 ""sneakers @ P4t9Uuig11"" (438.00) | #7 ""juju @ cS-GAqQgSO"" (97.00) | #9 ""moosh @ BbPu85ru25"" (324.00) | #10 ""bubbles @ rYQPN15HQa"" (724.50)",2021-08-06T19:42:59.675Z,162827897967501
"-- starting hand #194  (No Limit Texas Hold'em) (dealer: ""moosh @ BbPu85ru25"") --",2021-08-06T19:42:59.675Z,162827897967500
"-- ending hand #193 --",2021-08-06T19:42:51.648Z,162827897164802
"""WyzDM @ hZZiY4wb9J"" collected 95.00 from pot with Pair, Q's on the second run  (combination: Q♦, Q♠, 10♣, 8♣, 7♠)",2021-08-06T19:42:51.648Z,162827897164801
"""WyzDM @ hZZiY4wb9J"" collected 95.00 from pot with Pair, Q's (combination: Q♦, Q♠, K♠, 10♠, 7♥)",2021-08-06T19:42:51.648Z,162827897164800
"River (second run): 10♣, 8♣, 6♠, 7♠ [5♦]",2021-08-06T19:42:47.601Z,162827896760100
"Turn (second run): 10♣, 8♣, 6♠ [7♠]",2021-08-06T19:42:43.554Z,162827896355400
"Flop (second run):  [10♣, 8♣, 6♠]",2021-08-06T19:42:39.530Z,162827895953000
"River: 7♥, 5♠, 10♠, 4♦ [K♠]",2021-08-06T19:42:35.491Z,162827895549100
"Turn: 7♥, 5♠, 10♠ [4♦]",2021-08-06T19:42:31.454Z,162827895145400
"Flop:  [7♥, 5♠, 10♠]",2021-08-06T19:42:27.417Z,162827894741700
"""ZayZay @ 6qGmhA5z2u"" shows a J♥, A♥.",2021-08-06T19:42:23.384Z,162827894338401
"""WyzDM @ hZZiY4wb9J"" shows a Q♦, Q♠.",2021-08-06T19:42:23.384Z,162827894338400
"All players in hand choose to run it twice.",2021-08-06T19:42:22.577Z,162827894257701
"""WyzDM @ hZZiY4wb9J"" chooses to  run it twice.",2021-08-06T19:42:22.577Z,162827894257700
"""ZayZay @ 6qGmhA5z2u"" chooses to  run it twice.",2021-08-06T19:42:19.005Z,162827893900500
"Remaining players decide whether to run it twice.",2021-08-06T19:42:18.960Z,162827893896001
"""ZayZay @ 6qGmhA5z2u"" calls 93.50",2021-08-06T19:42:18.960Z,162827893896000
"""WyzDM @ hZZiY4wb9J"" raises to 93.50 and go all in",2021-08-06T19:42:16.748Z,162827893674800
"""bubbles @ rYQPN15HQa"" folds",2021-08-06T19:42:14.701Z,162827893470100
"""moosh @ BbPu85ru25"" folds",2021-08-06T19:42:13.837Z,162827893383700
"""juju @ cS-GAqQgSO"" folds",2021-08-06T19:42:12.907Z,162827893290700
"""sneakers @ P4t9Uuig11"" folds",2021-08-06T19:42:11.949Z,162827893194900
"""ZayZay @ 6qGmhA5z2u"" raises to 30.00",2021-08-06T19:41:57.596Z,162827891759600
"""Ayherk @ lYOja9mEqC"" folds",2021-08-06T19:41:40.699Z,162827890069900
"""WyzDM @ hZZiY4wb9J"" raises to 10.00",2021-08-06T19:41:39.727Z,162827889972700
"""bubbles @ rYQPN15HQa"" posts a big blind of 2.00",2021-08-06T19:41:34.223Z,162827889422311
"""moosh @ BbPu85ru25"" posts a small blind of 1.00",2021-08-06T19:41:34.223Z,162827889422310
"Player stacks: #1 ""WyzDM @ hZZiY4wb9J"" (93.50) | #3 ""Ayherk @ lYOja9mEqC"" (420.75) | #4 ""ZayZay @ 6qGmhA5z2u"" (447.25) | #6 ""sneakers @ P4t9Uuig11"" (438.00) | #7 ""juju @ cS-GAqQgSO"" (97.00) | #9 ""moosh @ BbPu85ru25"" (325.00) | #10 ""bubbles @ rYQPN15HQa"" (726.50)",2021-08-06T19:41:34.223Z,162827889422302
"-- starting hand #193  (No Limit Texas Hold'em) (dealer: ""juju @ cS-GAqQgSO"") --",2021-08-06T19:41:34.223Z,162827889422301
"The admin updated the player ""Ayherk @ lYOja9mEqC"" stack from 320.75 to 420.75.",2021-08-06T19:41:34.223Z,162827889422300
"-- ending hand #192 --",2021-08-06T19:41:28.184Z,162827888818402
"""bubbles @ rYQPN15HQa"" collected 43.00 from pot with Two Pair, K's & J's (combination: K♦, K♠, J♣, J♦, 10♣)",2021-08-06T19:41:28.184Z,162827888818401
"""bubbles @ rYQPN15HQa"" shows a 10♣, J♣.",2021-08-06T19:41:28.184Z,162827888818400
"""sneakers @ P4t9Uuig11"" calls 6.00",2021-08-06T19:41:27.377Z,162827888737700
"""bubbles @ rYQPN15HQa"" bets 6.00",2021-08-06T19:41:25.385Z,162827888538500
"River: K♦, J♦, K♠, 7♥ [6♥]",2021-08-06T19:41:20.650Z,162827888065000
"""sneakers @ P4t9Uuig11"" checks",2021-08-06T19:41:19.843Z,162827887984300
"""bubbles @ rYQPN15HQa"" checks",2021-08-06T19:41:18.800Z,162827887880000
"Turn: K♦, J♦, K♠ [7♥]",2021-08-06T19:41:17.531Z,162827887753100
"""sneakers @ P4t9Uuig11"" checks",2021-08-06T19:41:16.726Z,162827887672600
"""bubbles @ rYQPN15HQa"" checks",2021-08-06T19:41:14.193Z,162827887419300
"Flop:  [K♦, J♦, K♠]",2021-08-06T19:41:12.867Z,162827887286700
"""bubbles @ rYQPN15HQa"" calls 14.00",2021-08-06T19:41:12.056Z,162827887205600
"""moosh @ BbPu85ru25"" folds",2021-08-06T19:41:08.352Z,162827886835200
"WARNING: the admin queued the stack change for the player ""Ayherk @ lYOja9mEqC"" adding 100.00 chips in the next hand.",2021-08-06T19:40:59.915Z,162827885991500
"""juju @ cS-GAqQgSO"" folds",2021-08-06T19:40:59.006Z,162827885900600
"""sneakers @ P4t9Uuig11"" raises to 14.00",2021-08-06T19:40:57.336Z,162827885733600
"""ZayZay @ 6qGmhA5z2u"" folds",2021-08-06T19:40:52.774Z,162827885277400
"""Ayherk @ lYOja9mEqC"" folds",2021-08-06T19:40:50.847Z,162827885084700
"""WyzDM @ hZZiY4wb9J"" folds",2021-08-06T19:40:44.639Z,162827884463900
"""bubbles @ rYQPN15HQa"" raises to 4.00",2021-08-06T19:40:42.362Z,162827884236200
"""moosh @ BbPu85ru25"" posts a big blind of 2.00",2021-08-06T19:40:40.698Z,162827884069810
"""juju @ cS-GAqQgSO"" posts a small blind of 1.00",2021-08-06T19:40:40.698Z,162827884069809
"Player stacks: #1 ""WyzDM @ hZZiY4wb9J"" (93.50) | #3 ""Ayherk @ lYOja9mEqC"" (320.75) | #4 ""ZayZay @ 6qGmhA5z2u"" (447.25) | #6 ""sneakers @ P4t9Uuig11"" (458.00) | #7 ""juju @ cS-GAqQgSO"" (98.00) | #9 ""moosh @ BbPu85ru25"" (327.00) | #10 ""bubbles @ rYQPN15HQa"" (703.50)",2021-08-06T19:40:40.698Z,162827884069801
"-- starting hand #192  (No Limit Texas Hold'em) (dealer: ""sneakers @ P4t9Uuig11"") --",2021-08-06T19:40:40.698Z,162827884069800
"-- ending hand #191 --",2021-08-06T19:40:34.785Z,162827883478502
"""bubbles @ rYQPN15HQa"" collected 5.00 from pot",2021-08-06T19:40:34.785Z,162827883478501
"Uncalled bet of 2.00 returned to ""bubbles @ rYQPN15HQa""",2021-08-06T19:40:34.785Z,162827883478500
"""juju @ cS-GAqQgSO"" folds",2021-08-06T19:40:33.976Z,162827883397600
"""sneakers @ P4t9Uuig11"" folds",2021-08-06T19:40:32.954Z,162827883295400
"""ZayZay @ 6qGmhA5z2u"" folds",2021-08-06T19:40:32.052Z,162827883205200
"""Ayherk @ lYOja9mEqC"" folds",2021-08-06T19:40:25.637Z,162827882563700
"""WyzDM @ hZZiY4wb9J"" folds",2021-08-06T19:40:24.779Z,162827882477900
"""bubbles @ rYQPN15HQa"" raises to 4.00",2021-08-06T19:40:23.934Z,162827882393400
"""moosh @ BbPu85ru25"" folds",2021-08-06T19:40:17.458Z,162827881745800
"""juju @ cS-GAqQgSO"" posts a big blind of 2.00",2021-08-06T19:39:57.440Z,162827879744010
"""sneakers @ P4t9Uuig11"" posts a small blind of 1.00",2021-08-06T19:39:57.440Z,162827879744009
"Player stacks: #1 ""WyzDM @ hZZiY4wb9J"" (93.50) | #3 ""Ayherk @ lYOja9mEqC"" (320.75) | #4 ""ZayZay @ 6qGmhA5z2u"" (447.25) | #6 ""sneakers @ P4t9Uuig11"" (459.00) | #7 ""juju @ cS-GAqQgSO"" (100.00) | #9 ""moosh @ BbPu85ru25"" (327.00) | #10 ""bubbles @ rYQPN15HQa"" (700.50)",2021-08-06T19:39:57.440Z,162827879744001
"-- starting hand #191  (No Limit Texas Hold'em) (dealer: ""ZayZay @ 6qGmhA5z2u"") --",2021-08-06T19:39:57.440Z,162827879744000
"-- ending hand #190 --",2021-08-06T19:39:51.395Z,162827879139502
"""ZayZay @ 6qGmhA5z2u"" collected 48.00 from pot with Pair, 5's (combination: 5♠, 5♦, K♣, Q♠, 8♥)",2021-08-06T19:39:51.395Z,162827879139501
"""ZayZay @ 6qGmhA5z2u"" shows a 5♠, 5♦.",2021-08-06T19:39:51.395Z,162827879139500
"""Ayherk @ lYOja9mEqC"" checks",2021-08-06T19:39:50.589Z,162827879058900
"""bubbles @ rYQPN15HQa"" checks",2021-08-06T19:39:49.700Z,162827878970000
"""sneakers @ P4t9Uuig11"" checks",2021-08-06T19:39:36.492Z,162827877649200
"""ZayZay @ 6qGmhA5z2u"" checks",2021-08-06T19:39:34.921Z,162827877492100
"River: 3♣, Q♠, K♣, 8♥ [2♥]",2021-08-06T19:39:32.145Z,162827877214500
